ConsumerRating,SellerRating,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,DealType,ID_Rating
4.6,4.4,4.9,4.2,4.8,4.1,4.6,4.9,Good,4401
4.7,4.5,4.8,4.7,4.7,4.6,4.8,4.8,Fair,4402
4.8,4.9,4.9,4.8,5.0,4.4,4.9,4.9,Good,4403
4.9,4.6,5.0,4.9,5.0,4.7,4.9,4.9,Good,4404
4.6,3.6,4.7,4.6,4.6,4.4,4.7,4.6,Good,4405
4.8,4.9,4.9,4.8,4.9,4.5,4.9,4.9,Great,4406
4.7,4.8,4.9,4.7,4.6,4.3,4.9,4.3,Great,4407
4.7,4.2,4.7,4.7,4.7,4.7,4.8,4.8,Fair,4408
4.7,4.6,4.6,4.6,4.7,4.7,4.8,4.7,Good,4409
4.0,5.0,4.1,4.2,4.3,3.7,4.2,3.8,Good,4410
4.9,2.9,4.8,4.8,4.9,4.8,4.9,4.7,Good,4411
4.8,3.9,4.9,4.8,5.0,4.4,4.9,4.9,Good,4412
4.9,4.8,4.9,4.9,4.9,5.0,4.9,4.9,Good,4413
4.6,4.6,4.8,4.8,4.6,4.5,4.7,4.6,Great,4414
4.6,4.7,4.7,4.6,4.6,4.3,4.7,4.7,Good,4415
5.0,4.8,5.0,5.0,5.0,4.5,5.0,5.0,Not Specified,4416
4.8,4.7,4.9,4.8,4.7,4.6,4.9,4.7,Great,4417
4.7,3.4,4.6,4.7,4.7,4.5,4.9,4.5,Great,4418
4.8,3.8,4.8,4.9,4.8,4.6,4.8,4.8,Good,4419
4.4,4.7,4.5,4.9,4.7,3.9,4.5,4.2,Good,4420
4.9,1.4,4.9,4.8,4.9,4.8,4.8,5.0,Fair,4421
4.8,4.5,4.9,4.9,4.9,4.8,4.8,4.5,Great,4422
3.4,4.3,3.8,3.8,3.4,2.9,4.0,2.9,Great,4423
4.8,2.4,4.9,4.9,4.6,4.6,4.8,4.8,Great,4424
4.9,3.9,5.0,4.9,4.9,4.8,5.0,5.0,Great,4425
5.0,4.5,5.0,5.0,5.0,5.0,4.8,5.0,Great,4426
4.6,4.4,4.7,4.6,4.4,4.4,4.6,4.6,Good,4427
4.7,4.6,4.8,4.7,4.7,4.5,4.8,4.7,Great,4428
3.0,2.8,3.0,4.0,5.0,2.0,4.0,1.0,Great,4429
4.6,4.7,5.0,4.9,4.5,4.1,4.8,4.3,Good,4430
4.8,4.5,4.9,4.7,4.7,4.6,4.8,4.8,Great,4431
4.7,4.6,4.8,4.7,4.8,4.7,4.7,4.7,Good,4432
4.8,4.5,4.9,4.9,4.6,4.6,4.8,4.8,Good,4433
5.0,4.4,5.0,4.9,4.9,5.0,5.0,4.9,Good,4434
4.7,4.3,4.8,4.7,4.7,4.6,4.7,4.7,Good,4435
4.5,3.8,4.4,4.5,4.5,4.5,4.6,4.7,Great,4436
4.5,4.5,4.3,4.4,4.4,4.7,4.6,4.6,Fair,4437
4.7,4.6,4.7,4.6,4.7,4.5,4.8,4.7,Good,4438
4.0,3.3,4.4,4.4,4.1,3.5,4.5,3.5,Great,4439
4.8,4.7,4.8,4.9,4.8,4.8,4.9,4.8,Good,4440
4.8,4.7,4.8,4.8,4.7,4.7,4.9,4.8,Great,4441
4.9,4.6,4.9,4.9,4.7,4.8,4.9,5.0,Great,4442
4.9,4.5,4.9,4.8,4.9,4.8,5.0,4.8,Great,4443
4.7,4.1,4.6,4.7,4.7,4.6,4.9,4.7,Fair,4444
4.6,4.9,4.8,4.6,4.7,4.5,4.7,4.6,Great,4445
4.4,4.7,4.3,4.2,4.6,4.3,4.5,4.6,Great,4446
4.7,4.7,4.6,4.6,4.6,4.7,4.6,4.8,Fair,4447
4.6,3.8,4.7,4.6,4.6,4.5,4.8,4.5,Good,4448
4.9,4.8,4.9,4.9,4.9,4.8,4.8,4.9,Fair,4449
4.5,4.7,4.7,4.6,4.6,4.4,4.6,4.5,Great,4450
4.7,4.8,4.5,4.7,4.4,4.8,4.9,4.8,Great,4451
4.8,3.3,4.9,4.9,4.7,4.7,4.9,4.7,Great,4452
4.8,3.5,4.9,4.9,4.8,4.6,4.9,4.8,Good,4453
4.3,4.2,4.4,4.3,4.2,4.2,4.5,4.4,Good,4454
4.7,4.5,4.8,4.8,4.7,4.4,4.7,4.7,Good,4455
4.7,4.4,4.9,4.8,4.7,4.4,4.7,4.6,Not Specified,4456
4.7,3.7,4.7,4.7,4.7,4.7,4.8,4.8,Good,4457
4.7,3.0,4.8,4.6,4.7,4.5,4.6,4.8,Fair,4458
4.8,4.7,4.8,4.8,4.6,4.6,4.9,4.8,Fair,4459
4.5,4.6,4.7,4.6,4.5,3.9,4.5,4.4,Fair,4460
4.7,4.6,4.8,4.8,4.7,4.5,4.9,4.6,Good,4461
5.0,3.7,5.0,5.0,5.0,4.9,5.0,4.9,Good,4462
4.9,4.7,4.8,4.8,4.9,4.8,4.9,4.7,Great,4463
4.5,4.4,4.5,4.5,4.6,4.3,4.7,4.4,Not Specified,4464
4.7,4.4,4.9,4.6,4.7,4.5,4.7,4.7,Fair,4465
4.8,4.5,4.9,4.7,4.9,4.8,4.8,4.9,Not Specified,4466
4.7,3.7,4.8,4.9,4.7,4.5,4.8,4.5,Great,4467
4.8,4.4,5.0,4.9,4.9,4.5,4.9,4.7,Good,4468
4.6,4.0,4.7,4.7,4.5,4.5,4.6,4.6,Good,4469
4.6,4.9,4.8,4.7,4.6,4.1,4.8,4.4,Not Specified,4470
4.8,4.4,4.8,4.9,4.9,4.6,5.0,4.6,Great,4471
4.7,4.7,4.7,4.6,4.8,4.4,4.7,4.7,Fair,4472
4.8,4.3,4.8,4.7,4.7,4.7,4.9,4.8,Good,4473
4.8,4.9,4.9,4.9,4.8,4.7,4.9,4.9,Good,4474
4.6,4.3,4.6,4.4,4.7,4.6,4.8,4.5,Good,4475
4.7,4.9,4.7,4.5,4.7,4.6,4.8,4.8,Good,4476
4.8,4.5,4.9,4.9,4.8,4.6,4.8,4.7,Good,4477
4.7,5.0,4.8,4.8,4.7,4.7,4.8,4.8,Good,4478
4.5,4.7,4.7,4.6,4.5,4.3,4.6,4.6,Good,4479
4.1,4.6,4.6,4.5,3.7,3.7,4.7,3.5,Good,4480
4.7,4.8,4.7,4.7,4.6,4.7,4.7,4.7,Good,4481
4.2,4.6,4.5,4.5,4.0,4.0,4.5,3.9,Fair,4482
4.9,4.7,4.9,4.9,4.9,4.6,4.9,4.9,Good,4483
4.8,3.2,4.8,4.8,4.7,4.7,4.9,4.9,Great,4484
4.5,2.7,4.6,4.7,4.4,4.3,4.7,4.3,Great,4485
4.8,4.4,4.8,4.8,4.8,4.7,4.9,4.9,Good,4486
4.6,4.7,4.7,4.6,4.5,4.5,4.7,4.6,Great,4487
4.5,4.5,4.6,4.6,4.5,4.4,4.6,4.5,Good,4488
4.5,4.2,4.6,4.7,4.3,4.5,4.6,4.5,Good,4489
4.7,4.8,4.8,4.7,4.6,4.7,4.8,4.7,Good,4490
4.8,4.0,4.9,4.8,4.8,4.7,4.8,4.8,Great,4491
4.7,3.0,4.7,4.7,4.8,4.3,4.8,4.6,Fair,4492
4.7,4.9,4.7,4.6,4.7,4.7,4.7,4.8,Good,4493
4.6,4.6,4.7,4.9,4.6,4.1,4.9,4.7,Good,4494
4.8,4.7,4.9,4.8,4.7,4.8,4.9,4.8,Great,4495
4.7,4.5,4.6,4.6,4.5,4.6,4.8,4.7,Great,4496
4.8,4.6,4.9,4.9,4.6,4.6,4.8,4.8,Great,4497
4.6,4.6,4.7,4.4,4.6,4.4,4.5,4.8,Fair,4498
4.9,4.6,5.0,4.8,4.8,4.9,5.0,5.0,Great,4499
4.4,4.3,4.4,4.1,4.4,4.4,4.4,4.7,Fair,4500
4.7,2.8,4.7,4.7,4.8,4.3,4.8,4.6,Fair,4501
4.7,4.2,4.9,4.6,4.7,4.6,5.0,4.6,Great,4502
4.8,4.6,4.8,4.8,4.8,4.7,4.8,4.8,Fair,4503
4.8,2.4,4.9,4.9,4.8,4.6,4.8,4.7,Great,4504
4.5,4.5,4.7,4.6,4.5,3.9,4.5,4.4,Good,4505
4.8,3.4,4.9,5.0,4.8,4.6,4.9,4.8,Great,4506
3.6,4.8,4.2,4.6,3.8,2.7,4.6,2.5,Great,4507
4.9,4.9,5.0,4.8,4.8,4.9,5.0,5.0,Great,4508
4.7,4.6,4.8,4.8,4.7,4.5,4.9,4.6,Great,4509
4.8,4.6,4.6,4.7,5.0,4.8,4.9,4.6,Fair,4510
4.7,4.8,4.0,4.0,5.0,5.0,5.0,5.0,Fair,4511
4.6,4.3,4.5,4.7,4.7,4.3,4.8,4.7,Great,4512
4.8,4.1,4.9,4.9,4.6,4.6,4.8,4.8,Great,4513
4.8,3.0,4.9,4.9,4.7,4.4,4.9,4.8,Great,4514
4.7,4.5,4.9,4.8,4.8,4.5,4.7,4.7,Good,4515
4.8,4.6,4.8,4.8,4.8,4.7,4.9,4.8,Great,4516
4.8,3.7,4.9,4.8,4.8,4.6,5.0,4.9,Good,4517
4.8,4.4,4.8,4.8,4.8,4.8,4.9,4.8,Great,4518
4.7,4.0,4.7,4.7,4.7,4.7,4.8,4.8,Great,4519
4.8,4.2,4.9,4.9,4.8,4.7,4.9,4.7,Good,4520
4.9,4.9,4.9,5.0,4.9,4.8,4.9,4.9,Good,4521
4.4,4.3,4.5,4.4,4.1,4.4,4.4,4.5,Fair,4522
4.7,3.3,4.8,4.7,4.8,4.5,4.9,4.8,Great,4523
4.8,4.8,4.9,4.9,4.8,4.7,4.9,4.7,Good,4524
4.6,3.4,4.6,4.5,4.6,4.5,4.7,4.6,Great,4525
4.8,4.6,4.9,4.8,4.8,4.8,4.8,4.8,Fair,4526
4.7,4.9,4.8,4.6,4.6,4.5,4.6,4.8,Fair,4527
4.6,4.6,4.8,4.5,4.5,4.5,4.6,4.9,Great,4528
4.8,3.6,4.8,4.7,4.7,4.6,4.9,4.8,Great,4529
4.7,4.3,4.9,4.8,4.8,4.5,4.7,4.7,Good,4530
4.7,4.8,4.7,4.7,4.8,4.5,5.0,4.3,Good,4531
4.5,4.7,4.7,4.6,4.5,4.3,4.8,4.4,Good,4532
3.5,4.2,3.7,4.2,3.3,3.0,4.5,2.9,Good,4533
4.7,4.3,4.8,4.6,4.6,4.8,4.7,4.8,Good,4534
4.8,3.4,4.8,4.7,4.9,4.7,4.9,4.8,Great,4535
4.8,5.0,4.9,4.9,4.8,4.6,4.9,4.8,Good,4536
4.9,4.7,4.9,5.0,4.9,4.6,4.9,4.8,Good,4537
4.8,4.3,4.8,4.8,4.7,4.8,4.8,4.9,Good,4538
4.5,4.8,4.4,4.4,4.2,4.5,4.6,4.7,Fair,4539
4.3,4.3,4.4,4.2,4.3,4.0,4.6,4.2,Great,4540
4.5,4.7,4.7,4.6,4.3,4.5,4.7,4.4,Fair,4541
4.7,4.7,4.7,4.8,4.5,4.7,4.8,4.9,Good,4542
4.7,4.9,4.8,4.8,4.8,4.3,4.7,4.9,Great,4543
4.9,5.0,4.9,4.8,4.8,4.8,4.9,4.9,Good,4544
4.7,4.7,4.9,4.9,4.8,4.5,5.0,4.5,Not Specified,4545
4.7,4.7,4.9,4.7,4.8,4.6,4.8,4.4,Good,4546
4.7,2.2,4.8,4.8,4.8,4.5,4.8,4.7,Fair,4547
4.8,2.9,4.9,4.8,4.8,4.6,4.9,4.7,Good,4548
4.6,3.7,4.9,4.2,4.8,4.1,4.6,4.9,Good,4549
4.8,5.0,4.8,4.8,4.8,4.7,4.9,4.9,Good,4550
4.5,4.5,4.7,4.6,4.5,4.3,4.6,4.2,Good,4551
4.9,4.5,4.9,4.8,4.8,4.8,4.9,4.9,Great,4552
4.9,4.0,5.0,4.8,4.9,4.8,4.9,4.8,Great,4553
4.7,3.0,4.7,4.8,4.8,4.5,4.8,4.8,Good,4554
4.8,4.2,4.9,4.8,4.9,4.7,4.9,4.9,Good,4555
4.5,4.6,4.7,4.6,4.5,4.3,4.6,4.2,Good,4556
4.5,4.6,4.6,4.7,4.2,4.3,4.8,4.4,Good,4557
4.7,4.5,4.9,4.7,4.8,4.6,4.8,4.6,Good,4558
4.7,4.8,4.8,4.8,4.6,4.6,4.8,4.7,Great,4559
4.6,4.6,4.8,4.8,4.5,4.4,4.8,4.7,Great,4560
4.6,4.5,4.6,4.5,4.6,4.5,4.7,4.7,Great,4561
4.6,4.5,4.7,4.8,4.6,4.3,5.0,4.5,Great,4562
4.8,1.8,4.9,4.9,4.8,4.4,4.9,4.6,Fair,4563
4.6,4.4,4.7,4.9,4.6,4.1,4.9,4.7,Good,4564
4.8,4.3,4.5,5.0,4.8,4.7,5.0,4.9,Not Specified,4565
4.6,4.8,4.6,4.6,4.4,4.4,4.7,4.6,Good,4566
4.8,3.5,4.9,4.8,4.7,4.7,4.8,4.8,Good,4567
4.7,3.0,4.7,4.7,4.7,4.5,4.7,4.7,Great,4568
4.9,4.7,5.0,4.8,4.9,4.8,4.8,4.9,Fair,4569
4.9,3.4,5.0,4.9,4.8,4.9,4.9,4.9,Great,4570
4.7,4.9,4.9,4.7,4.5,4.3,4.9,4.7,Good,4571
4.7,4.2,4.8,4.6,4.6,4.8,4.7,4.8,Great,4572
4.6,4.3,4.6,4.6,4.5,4.6,4.7,4.7,Fair,4573
4.9,4.7,5.0,4.9,4.9,4.6,4.9,4.8,Good,4574
4.9,4.5,4.9,5.0,4.9,4.6,4.9,4.8,Great,4575
4.7,4.2,4.8,4.7,4.7,4.6,4.8,4.8,Good,4576
4.7,5.0,4.8,4.8,4.7,4.6,4.7,4.7,Good,4577
3.5,4.9,3.7,4.2,3.3,3.0,4.5,2.9,Good,4578
4.4,4.7,4.5,4.4,4.3,4.4,4.6,4.4,Fair,4579
4.8,4.7,4.6,4.7,4.9,4.8,4.9,4.8,Good,4580
4.5,3.7,4.6,4.7,4.4,4.3,4.7,4.3,Great,4581
4.8,3.7,5.0,4.9,4.7,4.5,4.7,4.8,Good,4582
4.8,4.4,4.9,4.9,4.6,4.6,4.8,4.8,Good,4583
4.7,4.7,4.8,4.8,4.7,4.6,4.9,4.8,Fair,4584
4.8,4.7,4.9,4.8,4.8,4.7,4.8,4.8,Good,4585
4.8,4.9,4.8,4.8,4.6,4.7,4.9,4.9,Fair,4586
4.8,4.8,4.8,4.7,4.6,4.7,4.8,4.8,Good,4587
4.7,4.8,4.8,4.8,4.6,4.6,4.8,4.8,Great,4588
4.5,4.7,4.5,4.5,4.4,4.4,4.6,4.6,Great,4589
4.6,4.6,4.8,4.6,4.5,4.4,4.8,4.5,Good,4590
4.8,2.6,4.9,4.7,4.7,4.6,4.8,4.8,Great,4591
4.3,5.0,4.6,4.6,4.3,4.1,4.5,4.1,Great,4592
4.8,4.8,4.8,4.6,4.7,4.6,4.8,4.9,Good,4593
4.7,4.7,4.8,4.7,4.7,4.5,4.7,4.6,Good,4594
4.6,4.4,4.7,4.6,4.5,4.7,4.6,4.7,Fair,4595
4.8,2.7,4.8,4.6,4.9,4.6,4.8,4.9,Great,4596
4.7,4.8,4.7,4.7,4.8,4.7,4.7,4.8,Fair,4597
4.8,4.8,4.9,4.7,4.8,4.9,4.9,4.9,Good,4598
4.7,4.4,4.8,4.7,4.5,4.5,4.7,4.6,Good,4599
4.8,3.6,4.8,4.7,4.8,4.7,4.8,4.9,Good,4600
4.8,4.5,4.5,4.8,5.0,4.5,5.0,4.7,Fair,4601
4.8,4.6,4.8,4.7,4.7,4.7,4.8,4.9,Good,4602
4.3,4.6,4.4,4.4,4.0,4.2,4.3,4.2,Fair,4603
4.6,2.4,4.7,4.8,4.6,4.4,4.7,4.5,Good,4604
4.6,4.7,4.8,4.6,4.5,4.5,4.7,4.6,Great,4605
4.7,4.8,4.8,4.8,4.6,4.6,4.8,4.7,Good,4606
4.9,4.2,5.0,4.9,4.8,4.8,4.9,4.8,Fair,4607
4.8,4.8,4.8,4.7,4.8,4.6,4.9,4.8,Great,4608
4.8,4.6,4.8,4.9,4.8,4.6,4.7,4.8,Good,4609
4.8,4.1,4.6,5.0,5.0,4.7,5.0,4.6,Great,4610
4.7,4.3,4.8,4.7,4.6,4.7,4.7,4.8,Good,4611
4.7,5.0,4.8,4.6,4.7,4.5,4.7,4.7,Fair,4612
4.7,3.0,4.0,5.0,5.0,5.0,5.0,4.0,Not Specified,4613
4.8,4.6,4.8,4.8,4.7,4.8,4.8,4.9,Good,4614
4.5,4.8,4.4,4.5,4.6,4.4,4.8,4.5,Good,4615
4.5,4.5,4.4,4.5,4.6,4.4,4.8,4.5,Good,4616
4.7,4.1,4.8,4.6,4.6,4.5,4.6,4.8,Great,4617
4.9,4.1,4.9,4.9,4.9,4.6,4.9,4.9,Great,4618
4.8,1.0,4.8,4.9,4.8,4.6,4.7,4.8,Fair,4619
4.2,3.9,4.5,4.5,4.0,3.8,4.7,3.8,Good,4620
4.7,4.9,4.7,4.6,4.7,4.6,4.9,4.8,Good,4621
4.8,4.1,4.9,4.7,4.9,4.7,4.9,4.9,Good,4622
4.7,4.9,5.0,4.8,4.8,4.2,4.8,4.3,Fair,4623
4.9,4.2,4.9,4.8,4.8,4.8,4.8,4.9,Great,4624
4.7,4.5,4.8,4.8,4.7,4.7,4.5,4.7,Great,4625
4.7,4.4,4.9,4.8,4.8,4.4,4.7,4.6,Good,4626
4.4,3.2,4.4,4.3,4.4,4.5,4.4,4.6,Fair,4627
4.7,4.5,4.7,4.6,4.6,4.6,4.7,4.7,Great,4628
4.8,4.9,4.8,4.8,4.7,4.7,4.9,4.9,Good,4629
4.9,4.2,4.8,4.8,5.0,4.7,4.9,4.9,Great,4630
4.7,4.5,4.8,4.8,4.6,4.6,4.7,4.8,Fair,4631
4.8,2.8,4.8,4.8,4.8,4.6,4.8,4.8,Not Specified,4632
4.5,4.3,4.6,4.7,4.2,4.3,4.7,4.3,Great,4633
4.8,4.3,4.8,4.7,4.6,4.7,4.8,4.8,Good,4634
4.8,4.8,4.8,4.8,4.7,4.7,4.9,4.8,Fair,4635
4.6,3.0,4.6,4.8,4.6,4.4,4.9,4.6,Good,4636
4.7,4.4,4.8,4.7,4.7,4.6,4.7,4.7,Good,4637
4.8,4.6,4.8,4.8,4.8,4.7,4.8,4.8,Great,4638
4.6,4.9,4.8,4.6,4.5,4.5,4.7,4.6,Good,4639
4.8,4.2,4.9,4.9,4.8,4.6,4.8,4.7,Good,4640
4.3,4.6,4.3,4.2,4.2,4.4,4.4,4.5,Great,4641
4.3,4.5,4.5,4.4,4.3,4.1,4.3,4.3,Good,4642
4.8,4.6,4.8,4.8,4.7,4.6,4.8,4.8,Not Specified,4643
4.7,4.7,4.8,4.7,4.6,4.7,4.8,4.8,Great,4644
4.7,4.8,4.7,4.7,4.6,4.7,4.8,4.7,Good,4645
4.9,4.7,5.0,4.9,4.9,4.8,5.0,5.0,Fair,4646
4.9,4.8,4.9,5.0,4.9,4.6,4.9,4.8,Great,4647
4.6,4.6,4.8,4.6,4.5,4.3,4.7,4.5,Fair,4648
4.6,3.2,4.6,4.6,4.4,4.4,4.7,4.6,Good,4649
4.8,3.0,4.9,4.8,4.8,4.7,4.8,4.9,Good,4650
4.8,4.2,4.9,4.8,4.8,4.7,4.9,4.8,Fair,4651
4.7,4.9,4.8,4.7,4.8,4.5,4.8,4.6,Fair,4652
4.7,3.4,4.8,4.8,4.7,4.7,4.8,4.8,Good,4653
4.9,5.0,5.0,4.7,5.0,4.7,5.0,5.0,Great,4654
3.6,4.3,4.2,4.6,3.8,2.7,4.6,2.5,Good,4655
4.7,4.2,4.7,4.7,4.6,4.7,4.8,4.8,Good,4656
4.8,4.0,4.9,4.8,4.8,4.8,4.9,4.9,Good,4657
4.5,4.6,5.0,4.0,4.5,4.0,4.0,4.5,Great,4658
5.0,4.3,5.0,5.0,5.0,4.7,5.0,4.9,Great,4659
4.6,4.6,4.8,4.8,4.6,4.5,4.7,4.6,Good,4660
4.7,3.5,4.7,4.6,4.9,4.4,4.7,4.6,Good,4661
5.0,4.3,5.0,5.0,5.0,5.0,5.0,5.0,Not Specified,4662
4.9,2.6,4.9,4.9,4.9,4.8,4.8,4.9,Good,4663
4.8,4.6,4.9,4.9,4.8,4.7,4.9,4.7,Great,4664
4.8,4.3,4.9,4.8,4.8,4.7,4.9,4.8,Good,4665
4.8,4.8,4.8,4.6,4.7,4.6,4.8,4.9,Great,4666
4.6,4.2,4.8,4.5,4.5,4.5,4.6,4.9,Fair,4667
4.8,4.3,4.8,4.8,4.7,4.6,4.9,4.8,Good,4668
4.8,4.6,4.8,4.8,4.8,4.6,4.7,4.8,Great,4669
4.9,4.9,4.9,4.9,4.9,4.9,5.0,5.0,Good,4670
4.9,4.1,5.0,4.8,4.9,4.8,4.9,4.8,Good,4671
4.3,4.8,4.5,4.4,4.1,4.2,4.6,4.3,Good,4672
4.8,4.4,4.8,4.7,4.6,4.7,4.8,4.8,Good,4673
4.7,4.4,4.8,4.9,4.6,4.4,4.7,4.8,Great,4674
4.7,3.3,4.8,4.8,4.7,4.7,4.8,4.8,Good,4675
4.9,4.0,4.8,5.0,5.0,5.0,5.0,4.6,Fair,4676
4.5,4.8,4.6,4.6,4.4,4.5,4.6,4.6,Good,4677
4.6,4.9,4.8,4.6,4.5,4.5,4.7,4.6,Fair,4678
4.8,4.9,4.9,4.8,4.7,4.6,4.9,4.8,Good,4679
4.5,4.9,4.7,4.6,4.5,4.3,4.6,4.2,Great,4680
4.8,4.8,4.6,4.8,5.0,4.8,5.0,4.7,Not Specified,4681
4.5,4.3,4.7,4.6,4.5,4.3,4.6,4.2,Good,4682
4.8,4.4,4.9,4.8,4.7,4.6,4.9,4.7,Great,4683
4.1,4.4,4.0,4.7,4.0,3.7,4.7,3.7,Not Specified,4684
4.9,4.9,5.0,4.9,5.0,4.7,4.9,4.9,Not Specified,4685
4.8,4.9,4.8,4.8,4.8,4.7,4.9,4.9,Good,4686
4.5,4.7,4.7,4.6,4.5,4.3,4.8,4.3,Fair,4687
4.9,4.9,4.9,4.8,4.9,4.8,4.8,5.0,Good,4688
4.9,4.8,5.0,5.0,5.0,4.7,4.9,4.9,Great,4689
4.6,3.7,4.7,4.6,4.8,4.4,4.8,4.6,Fair,4690
4.2,3.9,4.3,4.2,4.2,4.1,4.5,4.2,Good,4691
4.3,4.9,4.6,4.6,4.3,4.1,4.5,4.1,Good,4692
4.7,4.6,4.8,4.8,4.7,4.4,4.7,4.7,Good,4693
4.9,4.5,4.8,4.8,4.9,4.8,4.9,4.9,Great,4694
4.8,4.1,4.9,4.8,4.8,4.5,4.9,4.7,Great,4695
4.8,4.7,4.9,4.8,4.9,4.5,4.9,4.9,Great,4696
4.9,4.9,5.0,4.8,4.9,4.8,4.8,4.9,Great,4697
4.8,3.8,4.8,4.8,4.8,4.5,4.8,4.7,Fair,4698
4.7,4.7,4.8,4.7,4.7,4.5,4.8,4.7,Good,4699
4.7,2.5,5.0,4.9,4.9,4.4,4.7,4.6,Fair,4700
4.4,1.8,4.4,4.4,4.2,4.4,4.6,4.5,Good,4701
4.7,4.5,4.8,4.6,4.7,4.5,4.7,4.7,Good,4702
4.8,4.3,4.9,4.8,4.8,4.6,4.9,4.7,Good,4703
4.8,3.9,4.8,4.8,4.7,4.7,4.9,4.8,Good,4704
4.8,5.0,4.8,4.8,4.8,4.8,4.9,4.8,Great,4705
4.7,4.5,4.7,4.7,4.6,4.6,4.8,4.7,Good,4706
4.7,4.5,4.8,4.6,4.8,4.7,4.8,4.8,Great,4707
4.6,3.2,4.7,4.6,4.6,4.4,4.6,4.7,Great,4708
4.9,4.8,4.7,5.0,5.0,4.7,4.7,5.0,Good,4709
4.9,4.4,4.9,4.9,4.9,4.6,4.9,4.8,Good,4710
4.7,4.9,4.9,4.6,4.7,4.5,4.7,4.7,Fair,4711
5.0,4.2,4.9,5.0,4.9,5.0,5.0,5.0,Good,4712
4.4,3.6,4.5,4.4,4.2,4.4,4.4,4.3,Great,4713
4.9,4.9,4.9,4.8,4.9,4.8,5.0,4.8,Good,4714
4.8,4.6,4.8,4.7,4.9,4.6,4.8,4.8,Great,4715
4.8,4.4,4.8,4.9,4.9,4.8,4.7,4.8,Fair,4716
4.8,3.9,4.9,4.8,4.8,4.6,4.8,4.8,Great,4717
4.5,4.9,4.6,4.6,4.5,4.4,4.6,4.5,Great,4718
4.3,4.5,4.4,4.2,4.3,4.0,4.6,4.2,Good,4719
4.7,1.0,4.7,4.7,4.7,4.6,4.8,4.7,Good,4720
4.8,4.6,4.8,4.8,4.8,4.8,4.9,4.9,Good,4721
4.7,4.5,4.8,4.6,4.5,4.6,4.8,4.6,Good,4722
4.9,4.6,5.0,5.0,4.9,4.9,5.0,4.9,Good,4723
4.7,4.3,4.9,4.7,4.8,4.6,4.8,4.6,Good,4724
4.7,4.4,4.8,4.8,4.6,4.7,4.8,4.8,Great,4725
4.7,3.4,5.0,4.8,4.8,4.5,4.5,5.0,Great,4726
4.6,4.9,4.6,4.6,4.4,4.6,4.8,4.7,Great,4727
4.7,4.9,4.7,4.7,4.8,4.3,4.8,4.6,Fair,4728
4.6,1.1,4.9,4.7,4.5,4.3,4.7,4.4,Good,4729
4.4,4.7,4.5,4.9,4.7,3.9,4.5,4.2,Great,4730
5.0,4.5,5.0,5.0,5.0,4.5,5.0,5.0,Fair,4731
4.8,4.6,4.8,4.7,4.7,4.6,4.8,4.8,Great,4732
4.7,4.7,4.7,4.7,4.6,4.7,4.7,4.7,Good,4733
4.9,4.7,5.0,4.8,4.8,4.9,5.0,5.0,Great,4734
4.8,4.1,4.8,4.8,4.8,4.6,4.9,4.8,Good,4735
4.8,4.4,4.9,4.8,4.8,4.5,4.9,4.7,Fair,4736
4.5,4.5,5.0,4.0,4.5,4.0,4.0,4.5,Good,4737
4.5,4.2,4.6,4.6,4.7,4.3,4.9,4.1,Good,4738
4.8,4.2,4.8,4.8,4.6,4.7,4.9,4.9,Not Specified,4739
4.7,4.9,4.6,4.6,4.8,4.5,4.8,4.8,Good,4740
4.7,4.9,4.9,4.7,4.6,4.4,4.9,4.7,Great,4741
4.9,4.6,4.9,4.8,4.8,4.9,4.9,5.0,Good,4742
4.8,3.2,4.8,4.8,4.8,4.4,5.0,4.8,Fair,4743
4.4,4.6,4.5,4.4,4.4,4.4,4.5,4.4,Great,4744
4.7,4.2,4.9,4.8,4.8,4.5,4.7,4.7,Good,4745
4.9,4.7,4.7,4.9,5.0,4.5,5.0,5.0,Good,4746
4.6,4.7,4.6,4.6,4.7,4.5,4.7,4.6,Fair,4747
4.7,4.3,4.7,4.7,4.7,4.7,4.7,4.9,Not Specified,4748
4.7,4.8,4.7,4.7,4.7,4.6,4.8,4.7,Good,4749
4.7,4.4,4.7,4.7,4.7,4.7,4.8,4.8,Good,4750
4.7,3.5,4.7,4.7,4.7,4.5,4.9,4.7,Great,4751
4.8,4.1,4.9,4.8,4.8,4.8,4.8,4.8,Good,4752
4.7,4.1,4.8,4.8,4.6,4.7,4.8,4.8,Great,4753
4.8,4.4,4.9,4.7,4.8,4.7,4.8,4.8,Good,4754
4.7,1.6,4.7,4.6,4.7,4.6,4.9,4.8,Great,4755
4.8,3.9,4.9,4.8,4.7,4.8,4.9,4.9,Great,4756
4.8,4.5,4.9,4.8,4.8,4.7,4.8,4.8,Good,4757
4.7,4.6,4.7,4.7,4.6,4.6,4.8,4.7,Great,4758
4.8,4.1,4.7,4.8,5.0,4.7,4.9,4.9,Good,4759
4.7,4.5,4.7,4.7,4.7,4.7,4.8,4.8,Good,4760
4.7,3.5,4.8,4.7,4.8,4.6,4.8,4.8,Not Specified,4761
4.8,1.8,4.9,4.8,4.8,4.6,4.8,4.7,Good,4762
4.6,4.5,5.0,4.8,4.4,4.4,4.7,4.3,Great,4763
